unique_id,review_country,review_title,review_text
OLE HENRIKSEN-Barrier Booster Orange Ferment Essence,USA,Ole Henriksen Barrier Booster Orange Ferment Essence,"This product smells like Sunkist. It’s very strong scent initially but fades after it absorbs. The product is also very hard to get out of the bottle. I had to shake it pretty hard to get any product out. Also, it did not come sealed. I would not purchase or recommend."
OLE HENRIKSEN-Barrier Booster Orange Ferment Essence,USA,Ole Henriksen Barrier Booster Orange Ferment Essence,"I’ve never used an essence before but after trying this one, I’m hooked! I’ve been using this in both my AM & PM skincare routine and I’m regally with the results I’m seeing. My skin looks brighter & feels more hydrated. It smells incredible, absorbs quickly and gives my skin a nice glow. I highly recommend trying this one & I’ll definitely be purchasing it again!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,amazing ,"i love origins so much, this one works wonder on my skin, been using it for quite sometime now, i don’t think i ever change to others toner…….smells amazing too "
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Love this treatment!,love it! very soothing and has a great smell! makes the skin feel very calm.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Great for calming reactive skin,"Second time this saved my skin! I used the ordinary 10% niacinamide / 1% zinc and it gave me a bad chemical burn and reaction. I used this for 3 days and it helped my skin so much. It is recommended to use on a cotton round but I put it on with my hands and pat in until it soaks all the way in. The smell is light, the consistency is like water & it leaves my skin somewhat luminous and hydrated. I follow up with my fave moisturizer and I’m good to go. The itchy and burning bumps are gone and I am left with a bit of scarring and some flaking but overall my skin is MUCH calmer and smoother after using this. I recommend this product to all my sensitive skin girls. Before is from 10/21 & after is from 10/24."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Singapore,Bigger Bottle,Have been using this toner for awhile. Finally found a bigger bottle and the price is worth it with the sales! Feel refreshing and suitable for my sensitive skin. 
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,best,"The best toner that I have repurchased for many years, need it everyday, suitable for every type of skin I think, try it try it, buy buy buy buy buy buy "
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Now obsessed with this!!,"I started using this 2 weeks ago because I’m pregnant and my skin has been struggling! Lots of redness, dryness, and some acne that I usually don’t have! I swear this has made it so much better!! I’m pretty sure I’ll always have this in my skincare lineup now!!!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Singapore,Absolutely love it! This works wonderrrrr,I’m so grateful to the Sephora staff who recommended this product to me. I have lots of acne scars and my skin have small bumps on the oily areas but this product is gradually reducing them. My skin feels hydrated and plump- I can see it glowing in the mirror. I was kinda worried at first because this is kinda expensive for me but now I’m gonna buy a full size . 
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,Go to toner,"I have sensitive skin. Helps to exfoliate and tones down red patches on my face. Find it very mild but works wonderfully. First purchased the set of all origins favourites in travel size and got hooked to some of them.  As for the toner, running out on the second bottle now. "
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,Good product,"Long-term use is a very good product.
Effectively improve the skin condition and stabilize the skin, so it is a product that will be repurchased.
Hope to have more products on the shelves, can try more"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,It's a perfume,"I paid out of pocket for this product. I bought it without looking at the ingredient list just because I kept seeing it on social media. There are so many essential oils and fragrances in this product. Even though my skin did not react/ allergic to it, I decided to throw it away because I prefer fragrance free products on my skin"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Singapore,Toner,"Best and texture is good. Also not sticky, when apply to my skin. This product is so recommended because it's contain ingredients herb and beautiful accent.
"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Canada,Exceeded expectations!,"For reference, my skin: fair, combo/oily, adult acne, some rosacea

I received a sample of this in a gift bag, so really had no expectations for it, but turns out I absolutely love it. It's very watery, more of a toner than a lotion - I use it nightly under any serums (usually vitamin C or a retinol) and a night cream. It provides the perfect boost of moisture if your skin is naturally dry or simply irritated. I found it help calm my summer blotchiness/rosacea without breaking me out at all. It also seems to cut the burn/irritation of any harsher products applied on top. I'd say it's slightly less hydrating than a pure hyaluronic acid serum, but much more calming, which is exactly what my skin type needs. It lasts quite a while, too. I put maybe a dime size squirt in my palms and rub it on my face that way and, with once daily use, the sample bottle I've had for months isn't even halfway gone. 

Overall, if you want a gentle serum/toner to use under (or after) harsher products, or if you just need a boost of calming moisture, I'd highly recommend trying this. 

Just for comparison, I'd say the closest thing to this I've tried has been Glow Recipe's Avocado Ceramide Serum (different ingredients, but same claims of redness relief and moisture) and I found this one more moisturizing and MUCH more calming (and more wallet-friendly!)."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,"Light, healing, hydrating, lovely","I love this product! It gives great hydration, soothes inflammation (I have sensitive skin that gets red really easily), is non-oily & doesn't clog my pores (am rather acne-prone), feels clean and light and I really like the natural, earthy smell of it. Highly recommend!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,Miss,My favourite product !!
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,"Been using the bigger size, small one for travel.","Other than the dispenser which might cause too much spillage, I am a huge fan of this product overall. It works well on my skin and it absorbs super quickly. The scent is good and texture is not sticky. Been using the bigger size but bought the smaller one as travel bans are lifting and it's more convenient now."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Singapore,recommended ,"Was recommended by my colleagues, and I love the texture and smell of this treatment lotion. Not to mention is perfect for sensitive skin user!!! It’s a good product to invest on, if have bigger size will be great! 😂"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Singapore,love it,"Tried the samples before purchasing, works really great for sensitive skin even eczema and can’t wait to use longer term and see how it works on eczema skin"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"Very watery lotion that soaked into the skin very quickly. Right after application, it helped keep my skin hydrated for quite a bit. Helped fix my broken moisture barrier."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Decent lotion,"This is a watery based lotion, I never tried one like that but I would compare it to a toner. It feels refreshing and moisturizing."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Malaysia,Madam,My third bottle so Far . Its really recommended for those that concern about Thier skin before apply The serum . Mostly The others toner Make Our skin irritating . This is The best choice so Far
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,So Clean Feeling!,"So, I’m not sure yet how effective this product is, but what I do know is that it feels so good on my skin. It’s called a lotion, but it’s watery, which I’ve grown to love! It dries instantly and soaks into my skin, doesn’t leave a film and isn’t sticky at all. Just leaves skin feeling clean and hydrated. This is definitely becoming part of my skin routine."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"I’ve been applying this lotion for the past couple of weeks, and I love how it has helped me to calm my skin and avoid redness. My skin feels softer and more hydrated."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Love this lotion!,"I do agree with other reviews as I apply this like a toner, but it is a moisturizer lotion and I loved how it is lightweight."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,AM routine,This toner is very nice to use it in the am routine as it helps to calm down skin and it is non irritating. I do not feel any heavy fragrance which I like and the texture is almost water. I’m using it with more skin barrier products and it is working.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Good option for sensitive skin,"I am amazed with how well this lotion works, it really is soothing. I love the packaging as well, it is very easy to use, although it is more like a toner, so super liquid lotion lol"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,This lotion helped to calm down my skin and smooth it out under makeup.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"Feels like a toner, which I don’t mind since I like toners! Since it’s a watery lotion, it feels very light on my skin and leaves it looking nice and refresh as opposed to oily like other products. Will continue to use!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Hydrating and light for summer,Was skeptical to use this since I am quite sensitive . But the lotion is by itself very calming and hydrating. I like the mild smell it has and it’s part of my daily routine now . I have dry sensitive skin
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Wasn’t really a fan,I wasn’t really a fan of this product. I didn’t like the smell that much but I did like the way it felt on my skin. I let my fiancé use it and he loved it on his skin and the way it smelled I guess it’s more for a man in my opinion.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,I have never tried a product like this before. I think i would use it on my body instead of my face.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Loved it,I received this product to test it out for my honest review and I must say I was really impressed. I was hesitant to use it at first as my skin is very sensitive and reacts fast to new products but surprisingly I didn’t have any bad reaction with this. Instead I felt my skin smooth and hydrated.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Watery but effective.,The solution is very watery but you can smell the mushroom extract instantly.  Be careful when pouring it out.  It is soothing and calming for the skin and provide hydration and nourishment.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Nice and Cooling Liquid Lotion!,"I have combination/oily skin and I've been applying this treatment lotion twice daily for a few weeks and I'm really enjoying it! Right out of the tall, recyclable bottle, is a  watery texture I apply directly to my clean hands and apply it to my freshly cleansed face. This toner lotion (more like liquid) absorbs quickly and does a fabulous job at hydrating and plumping my oily/combination skin. I have noticed a significant difference in my pores and uneven texture. With consistent use my skin now appears brighter, more even skin tone, while reducing redness almost immediately. I also struggle with clogged pores in my t-zone & I've experienced no issues while using this. It takes away excess oil, without drying me out. I highly recommend giving this product a try!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Canada,essential oil galore,"Really didn’t like this product. The actual content of mushroom extract is very low, it’s mostly just essential oils which didn’t help my skin. Left my skin with some breakouts and just wasn’t the hydrating toner it’s advertised itself to be. I guess the only benefit it did provide was smoothen some texture around my nose. Currently using it on my neck and décolletage to finish up the product, and haven’t experienced any issues but just doesn’t seem worth it honestly."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"I love products with mushroom, it works well for my skin and keeps it clear and calm. I will continue to use this product to see how it improves my skin long term."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"This is the perfect first step in my skincare routine. I have issues with my skin barrier being damaged, so having a soothing and repairing product is a must for me. This lotion feels more like a toner or watery serum, but I really enjoy the texture of it. The formula makes it penetrate into my skin easily, and every time I have used it, I have noticed less redness and skin irritation overall. Using this in the morning as my first step also creates a great base for my makeup and I've noticed a difference with how it wears. I highly recommend this product."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Nice product but not life changing,"This is a nice treatment lotion that seems to be hydrating and slightly reduces pores. It does mildly calm redness or unevenness, but I don’t see a huge drastic change to my skin when I use it."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Soothing,I been able to try this product for a while now. I absolutely love it. With the summer time my skin becomes very dry and need extra hydration. It’s the first time I use this product and the first of its kind. It truly hydrated my skin. Usually I apply it with a cotton pad and applies well with my the rest of my makeup products.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,Love this Product. It was really great. It reduced my redness really fast. It isn’t completely gone but it is lighter. It’s also more runny than a cream. I would’ve loved an actual cream lotion but it works so that’s okay. I also used this on rougher areas of my body and it got smoother than before pretty quickly. I definitely recommend for dry skin or redness
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Haven’t noticed a difference,"This is a toner, not really sure why they refer to it as a lotion. It’s supposed to balance your skin pH, everything all other toners are supposed to do. I haven’t noticed a difference at all between using it and not using it. It hasn’t changed my skins texture or improve any of the imperfections over the course of my 3 week usage. I haven’t noticed any downsides however. A lot of products cause me to breakout, and this product hasn’t. I wouldn’t recommend it, try another toner."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Canada,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,It doesn’t work on my skin . I just wasted my money.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,No change,"It is more like toner than lotion.
I have  been using it for a few weeks but I couldn't see any difference, also I did not get any bad reaction"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"This product works great to make skin firmer and smooth. I used this on my legs, arms, hands, face and neck. It immediately soaked in and started working. It has a nice subtle smell. The packaging and ingredients are all made from healthy materials. The only thing I would change is that the formula itself is super thin liquid, I wish it was a thicker gel or cream. Other than that I love it and will continue to use it."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Soothes redness,"I received a complimentary sample of Origins mega mushroom relief & resilience soothing treatment lotion from bzzagent to review for my honest opinion. I have been looking for a lotion with these great benefits that help with redness, tightening pores and hydration. I love the water like consistency that is lightweight and fast absorbing. This will be perfect for summer and winter. I am really impressed with this lotion and how well it works with my oily combo skin. I also love that it comes in a big bottle and will last me along time and alittle bit goes along way. My skin looks so much more resilient and plumper and I really enjoyed the relaxing and calm scent of mushrooms reminds me of aromatherapy"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,"Light, hydrating, soothing & effective","Details: Origins #1 treatment lotion formulated with lactobacillus probiotic, reishi & fermented chaga mushrooms to aid in hydration, luminosity, calm redness & preps skin to receive future skincare products in your routine. Key ingredients: Reishi mushroom, fermented chaga mushroom, & coprinus mushroom. Vegan & made without parabens, phthalates, formaldehyde, SLS, mineral oil, petrolatum, paraffin, DEA, & polyethylene beads

 My experience: For reference I have oily, acne prone, sensitive skin with some redness on my cheeks. This is a light, watery toner with a hint of an herbal scent. Absorbs into skin quickly without leaving a film or sticky residue. Hydrates, softens, plumps & soothes red, irritated skin. Serves as a great base layer for future skincare steps. Great for summer time because it’s light & effective. 

 Overall: I’m enjoying this product as I have struggled with redness on my cheeks & occasional irritation. This works well with my oily, sensitive, acne prone skin. It’s light, hydrating & soothing without leaving a film or sticky residue."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Avoid this product. Too many irritants.,"I was excited to review this lotion AKA toner until I found out that it has MANY harmful ingredients, essential oils and comedogenic ingredients. 
I still have it a try, and it broke me out badly. I have skin that can take a punch and don’t break out often, so that’s saying something. It gave me horrible cystic acne all over my cheeks, chin and forehead after only 4 uses. 

Avoid this product. It contains essential oils that are known irritants and can break you out easily or worse.

Also, to the people complaining that this isn’t a lotion, TONERS ARE ALSO CALLED LOTIONS. Expand your knowledge of the things you put on your skin. Lotion does not equal a cream ."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Absorbs well!,Soothing and refreshing on the skin. Works great as a skin toner.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"The first time I opened the bottle, the scent reminded me of a visit to the spa. I experience redness from time to time, especially when I experience breakouts. When I used this product, it did not irritate my breakouts. It even out my redness a noticeable amount. There was also no residue after application. A little on a cotton round goes a long way. It should last a while."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Has a “liquidy” texture,"If you look for lotions that have creamy texture, then this is probably not the right one for you. However it is good for soothing and if you have redness in your skin. The recommendation is to shake well before use. It has doesn’t really have a strong scented smell which is good for people who like to keep it natural."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,I love how lightweight and soothing this lotion is! I found that it tempered some redness that I had. Would definitely recommend to a friend
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Miracle worker!,"I received a complimentary sample of Origin’s Mega-Mushroom Relief & Resilience Soothing Treatment Lotion from BzzAgent and Origins in exchange for my honest review. Origins never disappoint. This treatment lotion has restored my skin’s barrier by providing amazing hydration and rejuvenation. My skin looks and feels healthy and dewy like never before with a natural glisten. It has also provided amazing relief to my sensitive skin, such as reducing redness and irritation as a result of the current climate. This formula feels amazing and has amazing texture. It absorbs quickly into my skin, and has amazing, clean ingredients. I absolutely recommend others to try it out as well!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Loveee itttt,I absolutely love this product! It left my skin feeling rejuvenated and tightened!
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,Refreshing and soothing lotion that does not dry out my skin. I have had some pretty bad irritation due to  allergies and this has helped to soothe my skin without my skin feeling dry/caked and crusty.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,great product!,I was really excited to receive this product as I was looking for something to help reduce the redness of my skin.  I really like that it was a liquidy consistency as it won't be so heavy during the summer months. I was pleasantly surprised by the texture. It has definitely helped keep my skin hydrated and plump. Definitely reduced the redness on my face. I would recommend this product to friends and family!
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,give this a try!,So when I initially began to sample this product I was very hesitant that it would be something that I would enjoy. I said that only because it’s marketed and listed as a lotion but it very much so has the consistency of my seller water. After about a weeks time I was very happy With how this product helped titan and minimize pores in my T-zone tremendously. Although I do not suffer from red sensitive skin it did help my pores more than almost any product that I’ve ever used. It hasn’t been even two months and I still have a little more than half of the bottle left. This will last me for a long time because it doesn’t take much product.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Very good for redness,I love this product so much . I was introduced to it through bzzagent & it works WONDERSSS
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Yuck,Smells so bad I can’t take the smell i can’t stomach to put in in my face
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Loved it !,I absolutely loved this lotion/ toner it’s super soothing to my skin specially for my sensitive skin. I deal from eczema and dryness as well as skin texture from time to time and this helps so so much
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,Notice a difference in my skins hydration and redness. Love it!
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"The Origins Mega-Mushroom Relief & Resilience Soothing Treatment Lotion has now become my go-to treatment skin sensitivity!!! Last week my skin was very irritated and it was all red and patchy which looks awful. However, after replacing my toner with the treatment lotion, the next day my skin was feeling a lot better. EVEN BETTER is after three days of using the lotion, my skin was back to NORMAL!! The lotion does an amazing job calming the skin and helping it to restore resilience . It also helps strengthen your skin barrier against environmental stressors. It was literally all I needed. This has been a life saver! And I also love the scent too (it has a calming herbal smell to it). Will definitely continue to use it as part of my daily routine and 100% recommend!!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Clean and refreshing,"I received Origins: Mega-mushroom relief & resilience soothing treatment lotion a couple of weeks ago. Upon receiving the lotion from Origins, I quickly noticed that the lotion was in liquid form and I started getting skeptical about how it’s supposed to leave my skin moisturized. Upon trying the lotion after cleansing my face, I realized that it’s definitely easier to apply the lotion with a cotton pad than with my hands( which helped retain more of the product). The Origins mega-mushroom relief & resilience soothing treatment lotion has a nice fresh, light scent to it and really feels kind of like water. But leaves a clean refreshing feeling once applied to skin. When I use the lotion my face feels really light but not dry. I like the lotion and have added it to my skincare routine. Just a quick note, if you already have a skincare routine you might experience minor skin purging but it clears up after a few days of continuous use."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,At first I was taken back by the consistency of this product. I didn’t expect it to be thin but I was also interested and excited to try this product. It’s lightweight and airy on the skin. It moisturized and reduces the redness in my skin. I definitely recommend this.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,I love how gentle this stuff is. It has replaced my regular toner. I have combination skin and did not break out after using. I noticed a huge change in my skin texture. It is a lot more smoother. I use with a cotton pad and follow up with my other skin care products. Would recommend.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Loveloveeee,"I love this treatment lotion!!!!! It doesn't leave a sticky feel afterwards, it drys fast and it makes my face look and feel so soft and smooth!"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,"Moisturizing, Light Lotion","I liked the texture of this lotion, it is very light and perfect for a summer skincare routine. I don't like to use products that are thick and heavy during the summer because I feel like they weigh down my skin and do more harm than good. My skin feels instantly hydrated when I use this and it leaves my skin feeling soft."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,very nice lotion,very good keep your skin smooth .very light on face  will definitely recommend
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Adaptogens for the Skin,"I didn't expect the Mega-Mushroom Relief & Resilience Soothing Treatment Lotion to be the consistency of a toner versus a lotion; took me by surprise. I received this lotion for free from BzzAgent and Origins. You have to be careful not to waste it since it is on the watery side. It's great at hydrating and softening your skin; it's almost immediate moisturization! My skin drinks it up. This lotion does actually help soothe red, irritated skin. I'm not sure I noticed any reduction in the look of my pores, but I'm starting out with small pores to begin with. My pores are a tiny bit larger on the sides of my nose so I'll continue to use the lotion to see if there's an improvement over months of use. The good thing is that this bottle will last a while. Dermatologists have claimed that the topical use of adaptogens, both licorice root and reishi mushrooms are in this formula, help reinforce and support the skin’s resistance against stressors such as pollution, oxidation, and UV rays which can visibly age your skin. I'm used to ingesting my adaptogens; think ashwargandha, elderberry, ginseng, and moringa powder. It's interesting to have tried them out topically."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Soothing & cooling,I was surprised about the texture but not in a bad way.  It's more of a liquid lotion than cream and I like that better for the warmer temperatures because other products feel heavy. I don't have the heavy feeling on my skin with this.  It doesn't leave an oily residue and hydrated my skin.  It helped me during the change of weather as my skin gets all crazy but my skin didn't even get close to how it usually gets & I thank this for it.  Definitely going to be picking up more to have my skin ready in September.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Amazing lotion,Love this goes on so nicely! Super soothing and looks great on the skin.
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,I loveeeee,"I love its consistency, it's not greasy at all, it's super soft on the skin and a great soother, I've felt my skin softer since the first days of use, my skin is combination and I haven't had a problem with it, other than that smells very good and does not irritate"
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Definitely try,"I'm blown away with this stuff.. I had crazy redness on my skin and was breaking out like mad; which hasn't happened to me in a long time (I'm blaming stress stress stress) I used this one night along with my regular moisturizer (MAKE A DIFFERENCE™ PLUS+ REJUVENATING MOISTURIZER) I went to bed, woke up with all the redness gone 100% gone. I was shocked looked at myself in the mirror for a good 10 minutes redness gone. The acne scars that I had gotten over the few days of my breakouts were incredibly more light and almost completely gone, the breakouts that we're starting to come through the night before those were gone."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,"It feels nice and doesn’t irritate my skin (which can be sensitive), but I haven’t noticed any huge benefits from using this. I find the “lotion” terminology confusing as well, since it’s more of a toner."
ORIGINS-Dr. Andrew Weil for Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,USA,Origins Dr. Andrew Weil for Origins™ Mega-Mushroom Relief &amp; Resilience Soothing Treatment Lotion - 200ml,I really liked this treatment lotion. It has a great scent and leaves my skin soft and subtle. I use it morning and night and I've noticed it had helped with my oily skin. I strongly recommend.
