unique_id,review_country,review_title,review_text
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Holy grail for my dry skin living in a dry climate,"Staple product. So hydrating, so gentle. It’s my holy grain sunscreen for my dry skin in a dry, Colorado climate. 

In some seasons it does replace my daytime moisturizer. In general, J don’t tend to like mineral SPFs because they can be too dry, matte, or pill-y on my skin. But it’s important for me to use it in direct sun exposure because of my melasma. I’ve found that layering Play under my mineral actually helps! Sure, that’s probably unnecessary. But it does work for me — even if I only do this on my forehead."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,New Favourite,"I purchased the largest size available and will continue to do so! This has the most perfect glossy finish on top of moisturiser, leaves zero white cast and protects skin from pollution all day. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Perfect size,I like supegoop sunscreen but they do have white cast. anyhow I needed a small size sunscreen to move around.  This one is just too perfect for me. and price range is also good
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Correct way of usage. Value for money!,"At first it was great, then a month or so after opened, I noticed the formula of the product became wayyy too oily. 

But worry not, I figured out the correct way and to keep the product not oily. Simply just shake your bottle/tube each time before usage. And always warm up the product on your palm rather than straight away apply it on the face or body.

It gives glowy & dewy look. Great for base too.

Best value for money product and definitely will repeat! 

Thanks me later ;)"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Very oily ,This product blends well but is very oily and will leave skin looking oily by mid-day. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Dry Skin must have ! ,"i love this suncreen so much , i have sensitive skin but glad this suit me better ! Will repeat order again . Extra point for not drying my skin at all . Don't forget to use it daily guys "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,love it ,Great sunscreen for everyday use it’s not very sticky and wears off pretty well. Have been using it for a while and always stock up on it during the Sephora sale. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,supergoop sunscreen,"Very glowy but mine did split after a while, so not sure if i should recommend it. Also a little pricey. But good while it lasts! If you want a nice sunscreen and arent too worried about it splitting then buy it"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Good but hate the packaging,10/10 triggering to me that this bottle doesn’t lock for travel. Every time I go somewhere it squirts all over everything and it’s annoying and a waste of the product that I actually enjoy. I have tried a million times to lock and it just keeps popping back up
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,no white patches,"Easy to apply and not feel tacky at all I don’t even need to apply my powder. Think of buy the big size cause I use it twice a day. Scentless and no watery

"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,If you wanna look sweaty…,"This is by far the worst sunscreen I have ever used. I have fairly dry skin, despite this it made me look extremely oily, on top of this, I’ve never had issue with acne (I know, sue me) and now I have ever since using it."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Good,"i tried almost all sunblocks becauae my work entails staying out in the sun at exrended hours so far, this has the best texture, finish, consistency (not greasy), lightweight can be used as.makeup primer, a little goes a long way. i's kinda pricey though"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,my go to,very good purchase.  much better than drugstore sunscreen  i double up as Body lotion as the consistency is thicker. would be great in a spray version for body as well. it's a good size and lasts very long
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,On my 3rd bottle,"Favorite SPF for every day use. I especially live this u see my makeup for an added dewy look. It’s lightweight, not greasy BUT can make my eyeliner run if I apply carelessly around my eyes."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Wish it worked,I pack this on whenever I’m out on the sun and it doesn’t protect my skin at all. Also it’s very oily and watery.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,nice packaging,"Hope it’s good. Nice packaging. Bought it while on discount.  Fast delivery. Read the reviews so hope it’s good. Price is reasonable , compared to other brands"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Best sunscreen to wear under your makeup,"Truly a great formula. I was really impressed, no white cast or oily residue! Didn’t disturbe my make up at all!"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Supergoop PLAY ,Made my skin look even more oily and felt sticky on my skin. My friend asked me if i needed an oil blotching sheet. Seriously.. May work for you but not for me. Hope this helped
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,sunscreen,"Its ok just bought it for swimming purposes. Does not leave a white cast but it kinda looks oily on my skin. Easy to apply and comes in lots of sizes.
"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Truly the best everyday/ all the time sunscreen,"My whole family loves this sunscreen. We all wear it regularly. It spreads very easily and does not leave a cast. I use it every day on my neck. My husband likes it because it spreads easily over his very hairy body. :) My kid likes it, too. We keep it in a jug on the kitchen counter to easily pump and apply on our way out. I keep the small version in my makeup bag, plus small and medium for day trips and plane travel. I have never been loyal to a sunscreen brand/formula until this one!"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,good sunscreen,"buy it after using a trial pack, the texture is amazing and didn't cause my skin to breakout. also it is sold in large packs and reasonably priced. definitely repurchased. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,nice sunscreen,"Works well maybe a little expensive but again, alittle goes a long way. So it's still worthy for their small size. Thankfully doesn't give skin irritation which I thought was caused by it. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Breakouts,"Purchased this from reading the good reviews but once I’ve applied this on my face, it broke my skin out. Right now it is suitable for use on my arms only"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Value for Money,"Bought the 162ml version of this sunscreen and decided to buy the largest size. Price may seem a tad steep but i think its good value for money! Non-sticky, does not have that sunscreen smell and easy to apply. I apply this in the morning before I start my day. The pump makes it easier for daily use too!"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Supergoop does no wrong!,I bought this as a sunscreen for my body and i love it to bits. It can also be used on the face so it is super beach-friendly for reapplication and overall body sunscreen. Does not leave my skin feeling sticky especially in humid climates and does not have that weird sunscreen smell.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,poor packaging (18oz),"The product itself is amazing, super absorbent and no white cast. However, the packaging for the large bottle is really bad and in order to seal it for travel I wasted a lot of this sunscreen, which isnt cheap. If you plan to bring the large bottle on vacation, I recommend only doing so if you have minimal travel/stops involved. Otherwise, much of the product will be wasted just trying to close it"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Ms,I cannot recommend this enough. I used to NEVER use sunscreen because of the oily feeling or whitecast. This godsend changed that. I put on sunscreen every. single. day. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,The product that I can’t live without,"I’ve been using supergoop since it was first launched,they changed this spf lotion like 2 years ago ,I loved the previous one more ,I use this religiously ,I hope they don’t discontinue this one . 100% recommended ."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Will buy again.,I love this product. It moisturizes and protects. I play a lot of golf and am in the sun daily for 4+ hours. Have not had a sunburn since using it. Also love the large pump bottle. Very easy to apply.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Great Sunscreen,"This is a great sunscreen. It sinks in well, isn’t greasy, and doesn’t have a white cast or rub off on everything. I have the largest bottle with the pump and I use it for both face and body."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,An amazing sunscreen!,"I work everyday outside in the sun at very high altitude. It is so much easier to burn up here.

I don’t burn with this at all. I do reapply only twice in 10 hours and I start with very fair skin."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Mdm,Best sunscreen ever. I’ve tried it out somehow it does not leave any white cast & suitable for oily skin like me. Hopefully it works well & effective to protect my skin barrier. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Supergoop Play Everyday Sunscreen ,This is my repurchase the best Sunscreen ever doesn't leave any white cast at all. Very moisturising good for me as im mid 50s. love love this Sunscreen .
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop! PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++ - 71ml,it’s a good sunscreen. it does it’s job really well and I especially like the sunflower extract in it. but it feels a bit oily and my face looks oily/shiny after application which I don’t really like. I don’t know if I’ll repurchase or try a different sunscreen.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Good but too oily for a hot environment,"Overall it’s a good sunscreen. No white cast, no peeling, very moisturising, but too oily for warmer climate like in Singapore. Not great under make up. 
"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Decent Sunscreen but oily,"Honestly I bought this as a more affordable option for a mineral face sunscreen. I love this brand and have tried most of their sunscreens, this one is great on body but of course a little oily on the face. The longer I have the product, the stickier I find it gets over time. If you won't be using it up within a couple months, maybe consider a smaller size. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,No breakouts,Love this sunscreen! Most brands make me break out but this one is a dream. Smells great and goes on easily. I even use it on my face which is acne prone and does cause any issues
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Decent product ,"Been using it a month now. All I can say is it works best just by itself without the use of other products like makeup or serum or creams. Even though it has SPF 50, I was still baked badly under the sun 2 hours after applying it. Would not recommend it to oily skin as it will make the makeup runny and patchy."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Supergoop! PLAY Everyday Lotion with Sunflower Extract Broad Spectrum Sunscreen ,Yes!!! Supergoop! PLAY Everyday Lotion with Sunflower Extract Broad Spectrum Sunscreen is finally back in stock! I've been using this sunscreen for about a year now! Totally love the product! 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Never get enough to repurchase,"It sounds boring to repurchase the same product several times, but I needed to give an exception for this one. The quality is trustable! Even though the texture is a bit sticky, it does work well to protect your skin all day. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,thick,Its kinda thick for me but its fine. Was surprised cuz it has glitter in it! Its so cool! Kinda like this sunscreen. Its like ure applying bb / cc cream though
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,OILY,"This leaves a oily layer on my skin, it highlighted my pores and it made me break out. So don’t get this if you hate an oily finish or sensitive skin!"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Philippines,Love this product!,Love this product so much! I often go to the beach and this has now become my go to sunscreen because it applies easily on my skin and my skin does not feel dry after being in the water for a long time. I also love the smell! 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Easy to apply but extremely oily,"Product is easy to blend and does not leave a white cast. However, it leaves me looking extremely oily and I have to dab my face several times throughout the day to avoid looking overly shiny. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Good sun protection ,"Bought this small bottle to try out the sunscreen. The sunscreen consistency is just nice, not too sticky or watery. It suits my skin well. Will get it again. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,sunscreen on a go,bought a small size to try out and to to put inside bag so I can reapply. it is good and also good as a primer. makeup seems to stay on quite well.  also good as standalone. would repurchase. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Great Everyday Sunscreen!,This is my go-to sunscreen/lotion during these Hot summer days. It's super fast absorbing which is what I need when trying to get out the door every morning.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Erm..,It does work but too oily and sticky for me
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop! PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++ - 71ml,Doesn’t leave a white cast. Does hydrate. Slightly oily finish but not that problematic
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,thick,I feel the consistency is quite thick especially for tropical weather. even for body use. I feel so warm and sweaty using this. might not repurchase again since supergoop has really good other Sunscreens.  
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Too Sticky,"Lovely smell, goes on well, but doesn't seem to dry down. So sticky. I needed a hand wipe or to wash my hands after application because it was so tacky."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Philippines,Very oily,"I bought this trying to convince myself that it won’t be as oily as what other people’s reviews said. However, I got disappointed because it’s true that it is very oily once applied on the face. Giving it a few stars because I think my skin looked better after a few days of use. Recommend to use this when you don’t mind the oiliness e.g, at home."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,Best gilerr,"Suitable for outdoor activities! But in comparison with unseen sunscreen, this one is a bit oily for my skin. 
Lovin' the texture and smell. Not so strong yet calming"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,I’m in L❤️VE!!,I absolutely love this sunscreen!!! I’ve seen several reviews where people say it’s sticky. Are you guys rubbing it in? And are you giving your moisturizer a couple minutes to settle before applying your sunscreen? That works for me!! I have applied it every couple of hours and it’s never sticky on me.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Superjoop play everyday lotion ,this is most worth the price paid. this item always run out of stock very fast as many people know that this product is best for sub block for body. I always will stock up this product 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,i keep this on me when im poolside,"i personally use this for my body, not my face. smell is slightly strong but doesn’t bother me. works well"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,good,"Good sunscreen eventho the price is quite expensive.
Good sunscreen eventho the price is quite expensive.
Good sunscreen eventho the price is quite expensive. "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop! PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++ - 71ml,"This is my favorite sunscreen. Not oily, wears under makeup, no white cast (!!!!), doesn't break me out. I got a free sample and then bought the *value* bottle when I ran out. It is THE BEST!!"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,RECOMMENDED,"This physical sunscreen lotion absorbs easily and is free of added fragrance. While this water-resistant formula can—like most physical sunscreens—feel greasy and leave behind a white cast (especially on darker skin), we’ve found its dependable coverage worth the trade-off."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,stock up ,"i always try to stock up on this - perfect everyday sunscreen i use for my kids
if calculating based on price per ml this is cheaper than a lot of kids sunscreens at the drug store - very good quality for the price in the pump jumbo size 
"
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,HOLY GRAIL,"I love the lemony scent, the slip of the product when you apply it over your skin, and how it wears under makeup. I also like that it does not leave a white cast on my complexion."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Very Nice,It’s very nice much better then most of the ones I have tried before like sun bum
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Great smelling sunscreen,Light and great smelling sunscreen! Works well onto the skin like a dream. Non-greasy and coverage on the skin is great. No white cast as well. Will buy again.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,glowy,its a little too glowy on the skin... borderline shiny.. thank God i bought the small version only. i do suggest to use some blotting powder to bring down the shine.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop! PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++ - 71ml,I really love this sunscreen and it is a great last step to my skincare routine.  This product is not heavy like most sunscreens are and it blends in nicely leaving my skin feeling smooth.  I use this sunscreen every morning and it does protect my skin and is definitely worth the purchase.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Love this stuff,"I love this sunscreen, it feels light and moisturizing and not super gloppy or hard to rub in. Most importantly, it works. I feel like you never know if you’re sunscreen is truly keeping you protected but as my photo shows, today I went to the beach, I applied my sunscreen once before heading out. I reached the top of my back and my shoulders and everywhere else I needed it but couldn’t quite reach my back/didn’t use it there. You can see a clear delineation where the supergoop sunscreen reached lol. Whoops! But glad to see the product works."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop is safe AND effective!,This is our go to sunscreen and even my husband uses it! Wouldn’t use anything else! I feel good using this on my grandchildren too.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Singapore,Really good but hard to know if it broke me out,"So I actually really loved my experience applying this sunscreen because it’s not easy to find one in Asia that 1. Isn’t THICK and heavy in our humid climate and 2. doesn’t leave a whitish cast on brown skin. As a bonus, this also doesn’t have an unpleasant scent. 

However, I really couldn’t be sure whether this broke my skin out, or if it was something else like what I ate or use of surgical face masks (back when we were still new to doing so). So I got scared and stopped using it but sold this to my friend who LOVES it. So I think it’s a rly good product but if you can just try in a smaller quantity first! "
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,Malaysia,not for me,I dislike the finish texture that it leaves on my skin. My skin looks oily however there is no white cast which is good. This product is supposedly safe to use on kids with eczema. 
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,holy grail finally!,"I am obsessed with the play sunscreen… every other sunscreen I’ve ever tried broke me out on my face except this one!! It’s so nice, I can just skip my moisturizer and apply this and I’m good to go! I have dry skin and this is extremely hydrating. It does tend to look a bit greasy but I set it with Laura Mercier translucent powder for like a flawless face. It also works great as a makeup primer. I initially had tried the unseen sunscreen but that pilled with every makeup product. I’m on my second tube of play and it has never caused any issues. My daily go to routine for college is the rare beauty liquid blush + bronzer on top of the sunscreen and setting powder! (Sometimes also a liner/lipstick/mascara) It looks lovely without any foundation/concealer."
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,Supergoop! PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++ - 71ml,Excellent product… I have severe acne problem.. I used this product when I went for vacation to Hawaii and it’s reef safe too.
SUPERGOOP!-PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,USA,GO AHEAD AND PLAY!,"This sunscreen works as advertised! We all need an SPF 50 these days, and this is ideal. It smells amazing, isn’t greasy, and you won’t burn - I can attest! Great for hiking, biking, sailing, beaching it etc- it works."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Philippines,Nice to have in my travel kit,"I like the packaging of the product. It is a nice addition to my travel kit for my retouch. It’s lightweight and compact, easy replacement of my loose powder and brush in my travel make-up kit."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Singapore,Translucent,"Super love this Translucent Supergoop mineral powder and sunscreen SPF 35 PA. Using this product after foundation and it’s really help my makeup last the whole day. Recommend. 
"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Singapore,nothing else like it,"I have never come across another product similar to this, and thought the idea of an SPF powder was genius. I can keep my make up looking fresh while protecting against the sun!"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Supergoop! (Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++ - Translucent,"I love this mineral powder stick! I purchased the translucent one, and it's perfect for touching up throughout the day for the benefits of sun protection and reducing shine. My only wish is that there's a clean and easier way to clean the brush without affecting the product."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Singapore,"Convenient, effective","I love this for hot summers, beach days or sports. It’s a great product for re-application or touching up. It’s packaged so conveniently and I keep it in my bag at all times. Would definitely repurchase!"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Singapore,"Good product, challenges with packaging","Good product and shade fits well to my skin tone. I found it challenging to use the product from its packaging, otherwise really liked the product."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Singapore,ITS THE BEST!! ,I high key love this one because it’s very very easy to reapply when u using makeup!!! tbh the packaging itself very compact and easy to bring around! 
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,EXPENSIVE,It is convenient to reapply sunscreen over makeup but gives that overly matte powdery effect. Not sure how effective but would prefer to get the medium one for my brown skin. And it is overpriced in my opinion.
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Great product if you don’t wanna ruin your makeup!,"I don’t like the packaging on this at all, but the product is great! Perfect if you take sunscreen application seriously like me but don’t want to ruin your makeup by applying lotion."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,LOVE LOVE LOVE,Been using this few months already. easy to reapply when have the makeup on. the brush is soft. look small but it lasting quite long. definitely will purchase again 
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,For quick fix above make up,Useful for application above make up. I don’t like the smell. But better than the trouble of applying SPF lotion above make up. Need to rub (swipe?) the brush to get the powder out.
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,ok,"I can't really tell if powder was going on my face, I dropped this a few times I'm quite clumsy and the brush came out of the body it seemed like they superglued it together, it's quite flimsy "
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Not for Sensitive Skin,I wanted to like this product but ended up returning it :( looked a bit cakey and irritated my sensitive skin. Really cool concept though and love the little brush packaging. Big fan of other products by the brand.
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Protects & no breakouts,My fav mineral spf powder! Easy to use packaging & it doesn’t cause breakouts.
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,easy retouching,"A bit on the pricey side, but a decent powder sunscreen that one can use to top up your SPF while re-setting your makeup/blotting away grease on the skin. Takes a while to get used to the dispensing system but otherwise not bad. Would get again during sale time"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Supergoop! (Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++ - Translucent,"I really like the idea of this. But the packaging does not work  properly… big headache. Also, once you do get it to come out it doesn’t blend well with makeup. Not sure if the spf coverage is any good… I returned this item."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Malaysia,NOT SO GOOD ,The finishing not very smooth and I think it not suitable for my dry skin. Easy to apply but the powder goes everywhere so better to use cream spf. Thank you 
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Love it!,"This powder sets your makeup, fixes any unwanted shine, and adds sun protection to your makeup routine! I absolutely love it, especially as someone whose face is almost always shiny. It helps so much with that and I love not having to worry about putting lots of sunscreen on my face with this and the spf in my foundation already on there. This is definitely worth a try! I have the medium shade. There is also a light and dark shade as well as a translucent powder option. The powder comes through the brush, so it’s very convenient and is great for traveling. The only thing that is a bit annoying is you have to remember to open and close it, but it’s just a tiny extra step you have to take. I love this product!"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Supergoop! (Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++ - Translucent,"I’m Crazy about SPF. This powder formula doesn’t replace you based liquid SPF +50 please! Nevertheless I love to use it to look/finish on top of my go to SPF, also to counter shine trough out the day and over all for a very natural look still adding protection :) will re stock!"
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Supergoop! (Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++ - Translucent,"Looked really bad on, you could see all my pores, actually made my skin look worse eventhough usually I have pretty good skin. Also a bit of a pain to get the powder out. Won’t be buying again."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,USA,Two Defective Applicators,"Bought this twice thinking I was using it wrong.  Followed the YouTube videos and discovered I opened applicator correctly, put it on open and no powder came out.  While powder might be great the applicator stinks.  In fact I never even got enough powder out to try it.   I went back to my tried and true ColorScience."
SUPERGOOP!-(Re)setting 100% Mineral Powder Broad Spectrum Sunscreen SPF 35 PA+++,Philippines,Convenient,Great product for reapplying powder on the go! 
