unique_id,review_country,review_title,review_text
INNISFREE-Jeju Cherry Blossom Jelly Cream,Australia,so lightweight ,"So lightweight, so fun. It smells great without being too fragranced and a little bit goes far. Nothing to criticise with this one, I’m glad I bought it. "
INNISFREE-Jeju Cherry Blossom Jelly Cream,Australia,Gentle non-greasy moisturizer.,"This product is super lightweight, non-greasy, no colourant and very, very low scent (it just kind of smells like cold water to me). Great value as the jar was filled to the brim and only a small amount is needed as it spreads really well. Also includes a little applicator spatula thing for those people who don't like to stick fingers in jars."
FRESH-Rose Deep Hydration Essentials (Christmas Limited Edition),Australia,the items in this set are amazing,"I love the overall smell and way this set makes my face feel, it's been nice to try seeing as I've never used products like this before, definitely worth the purchase!"
FRESH-Rose Deep Hydration Essentials (Christmas Limited Edition),Singapore,Nice!!!,"have not tried all the products, only tried the rose mask, oil serum and the toner. so far am loving it the mask really softens the face and the smell makes me feel like it's a pamering session each time I use it. Will definitely repurchase!!!!!! the oil serum does it's job by really hydrating the skin. 4 stars because the petals in the toner sort of hinders the exit"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,not sure,i find this just meh. did not see any differences or improvements to my skin. i have since switched to one from another brand and i see better results.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,so far hasnt seen the result that im looking for. ,"Tried this, and at the beginning i get dried skin. I still use it but i dont know if its showing any result that im looking for. So far none. Bit disappointed cause the price tag is rather on the high side"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,ok ,"bought this for my mom, didn’t show much progress, but i think she likes the ordinary retinol better compared to this one as TO one got combination of squalene oil as well? Hence it moisturized her skin well "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,I love the Consistency,"I have tried to leave this product multiple times for products like Sunday Riley and Khiel’s but immediately start to notice that my skin doesn’t look as good. This made my gross pores look like I was wearing a filter. I would make sure you are waiting at least 5 minutes after you put this on before you put anything else on or moisturize. It made a big difference for me. I’m able to use nightly if I want, but usually do lactic acidosis every third night or"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,nothing special for me i think,"The price too expensive, i dont know why so expensive because for me nothing special about this retinol.. just okay only.. because my face did not have any problem, so i use it for trial , nothing happend.. like i say “just okay only” like a hydrating cream only i think "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,A must have!,"I love this product, especially with the hydro boost serum. It took two weeks and my skin was purged (dont be scared about it) and now my skin is becoming more and more clear! I look forward to using it"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Amazing retinol,The best retinol product I've ever used and the only one I've seen results from. Reduced my hyperpigmentation to the point that you can barely notice it. Be careful about how often you use it when you start as it is quite strong. Don't use it two days in a row until your skin is used to it.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Pfffft useless.,"I’ve used two full tubes until they were empty and saw absolutely no change. I used it three times a week, as my moisturizing step for nearly six months. Overpriced and overhyped."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,"Be cautious with the amount, because it is strong","It had been a while since I used retinol, so I decided to go slow. I like the texture of this cream, however, I would love to use the world serum, because you don't want to use a vast amount. I think using a pea size is too much ( that is what is recommended in the instructions). I have pretty sensitive skin, also as I said it had been a while ago since I used retinol so a pea size amount would be shocking to my skin . If you have the same issue, I rather recommend using more like a peppercorn size, and perhaps mix it with their hydrating serum."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,good ,Bought this during the sale for my mother. She used to use it when it was still in a tube. The new packaging is easily to control the amount and much easier to store plus getting out all the product 
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"I got a small size of this to try out, and I am so glad I did. I'd been using a retinol cream every other day for a while, but upped to every day with this. I have had a bit of purging, but I can already tell that it's working. Definitely love this product."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Decent,"I tried the mini size when it first came out and came in a tube. I thought the consistency was too thick for a serum, it felt more like a moisturizer. I think people with dryer skin would like the consistency. I didn’t feel like I saw any progress with my acne scarring compared to a brightening serum.
I feel like this was a pass for me, I’m not gonna buy again. Not bad but not good either. But I still would be willing to try the new DE retinol oil. I think people with dryer skin would appreciate this product more than I do (I have oily-normal skin)"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,A-Passioni Retinol Cream,"It has a creamy texture that absorbs quickly, and it worked for me much the way that my other retinoids have worked: reducing hyperpigmentation and acne, and making my pores look smaller and my fine lines less pronounced.

"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,Goes nicely on,I noticed my skin has improved after using. It doesn’t peel and isn’t not strong like if you use the purer retinol in the tube - I can put it on day and night but need to remember put sunscreen if applying during the day 
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,sooo worth it,"I have been using this for a while now. There were small break outs for the first few days, but since then my skin has looked amazing! My pores are less visible and my face glows more. I just bought this in the full size."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Must have,"Already running out of my 2-nd tube, will purchase the 3-rd definitely. There is a right way to apply (the frequency - once in a 2-3 days, and burger method- applying a moisturizer before and after), however I mix it with a moisturizer and apply twice or even once in a week. Be careful with other products in your routine, since there are products retinols are not working well with (I exclude any kind of acids for that days and next day). Results: acne control, invisible pores, even texture, less wrinkles, elastic skin. I’d suggest to start to use it before noticing wrinkles or fine lines. I use it in the evening. In the morning my face says me “thank you” ))"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,My skin is in love with this product. There’s an immediate healthy difference in my skin. I also use it with B-Hydra serum. Hands down. I’ve tried many many products and this one wins all the time.  I just don’t want to live my life without it.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"Like most Drunk Elephant products, this is pricey but worth it. Definitely went through a shedding faze when my face was totally dry and flakey but after the shedding stopped I could definitely see an improvement in my skin."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"pricey, but definitely saw my texture was smoothed and fine lines were instantly reduced within a few weeks of daily usage (3-4 times a week) lovely smooth texture and goes nicely with any skin type."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Stop Wasting Money,"A waste of money. I have come to the realization Drunk Elephant just has a drunk price. This has done nothing for my skin. It just made me feel good because I put something ""expensive"" on my face but it has not made any difference. I would recommend seeing a dermatologist if you are looking for a retinol cream."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,It's a splurge but it's helped my skin texture-- I use a few drops twice per week and this bottle lasted me a very long time.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,WORKS BUT PRICEY ,actually my skin can handle a lot of actives ingredients just be sure to do your proper skincare and make sure to put moisturizer! it works but the price is so expensive 
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,Great clean product !! Acne gone after a couple uses
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,1% Vegan Retinol,"Absolutely love the consistency of the product! I feel as though I am putting a cream on my face, not water. It’s not to heavy either, for the hot and humid southern atmosphere I live in. I applied just as the directions indicated and have had no irritation. I am blond, blue eyed, and as fair as snow. I have a wonderful soft skin glow and for the Read more about review stating Face Fantasticfirst time in my life have gone foundation free! I am addicted to this product. I am definitely worth the investment!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,Strong chemical but it works,I only used this a few times cos I feel that this product is too strong to use. I only use this when I feel that my skin needs a little more TLC. When I feel that my pores is too congested. 
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,Best potent retinol! ,"I love how strong this retinol is, as 1% is the highest percentage of retinol can get over the counter in Malaysia. It is effective and I really enjoy using it. "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Expectations exceeded,"This was my first try with a retinol and I wasn't sure what to expect. But I love most DE products-one of the things I love about them is that they sell the minis so I can see how they work for me. This worked unbelievable well on some new lines I was getting-those vertical puppet lines from the corners of my mouth down either side of my chin. Maybe because they were just starting to form, and even if it's just temporary-they are gone after just a few days use. On wrinkles that I've had for a while like my forehead worry lines I haven't noticed the same dramatic difference but I'm willing to keep using it to see if there's more improvement. One pump/pea size is enough for my whole face, it absorbs quickly and doesn't leave any kind of shiny plastic look or film. I didn't have issues with peeling or flakes, my aging oily skin drinks it up. I do use a small bit of B-Hydra™ on top of it, another DE product that really works for me without clogging my pores. I think it's worth trying out any of the minis to see if they work for you. Price-wise based on the small amount I need to use, the mini will last me a long time. I like that I can try, mix and match most DE products without having to pay full price for something that I ends up not working. Definitely going to get the full size when the mini one runs out."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Nope,My skin absolutely hated this. Even once a week application was too much.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,DE,"plant-based ingredient that shows real promise as a more natural, less irritating alternative to usual retinoids"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,love,"so many retinol-spiked creams migrate and irritate my sensitive eyes. This one sunk right into the skin without the redness or prickly sensation — and just like that, it became my new "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"I been using this for about 8 months and I’m now on my second bottle. I really should have stopped at the second bottle but I know it takes time for your skin to adjust so I assumed I needed to use it consistently before I did. 

I really wanted this for my finelines on my forehead. While, I did see some improvement, It certainly wasn’t what I had expected and a little disappointed. It did do well with forming my skin. I used a different retinol brand before and was so pleased with the outcome that i didn’t think I needed it anymore, even though I know you’re no suppose to. Anyway, I decided to start back again because I had an event that brought back my stress and anxiety and with that came the fine lines. So when using this compared to the other brand, I realized this one was not worth it. I will be chiding choosing another brand after this one."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,I received this product as a sample. I am not usually a fan of drunk elephant products. But this product is alright. I haven't seen any peeling or dry patches on my skin after using. But I don't see any big difference after using it.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,No Improvements - Destroyed Skin Barrier,"After 3 months, I have seen absolutely no improvements - rather I feel like this did the complete opposite and caused my skin to look dry, dull, flaky, red and distressed. It also caused me to break out. Not new to retinol - so I understand it takes some time to get your skin acclimated to a new product and go through a “purging” period with retinol .. I used it once a week at first, then twice a week at most, and even paired it with DE’s B-Hydra serum to mitigate potential drying side effects, and also used their Protini Cream, but after 3 months of using Passioni I’m so done with this. My skin barrier has been destroyed for 3 months, my face feels and looks like a hot mess. I would not recommend Passioni at all, especially at this price point. Going to search for a less potent retinol."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,Weird smell,"For the record, I've only used this twice over 5 days as I needed to conduct some patch tests first, per the literature insert inside the box.  It comes with the light blue B-Hydra™ in the same twin pack, so I assume the B-Hydra™ is paired with A-Passioni™ to calm and hydrate my skin after I've applied the retinol acid over my clean face.  Both products smell like my stationery glue!   Texture-wise, the A-Passioni™ is more gooey than the B-Hydra.  I guess the creator didn't want any fragrance in her vegan products, but the price you have to pay is that customers may be put off by the unpleasant synthetic smells that WILL linger on their face for hours.   As for its efficacy, I can't definitively conclude as yet, but it did give me a mild tingling and prickling feeling on my first application."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"I’ve been using this product since January and I noticed how smooth my skin is. I definitely experienced purging where my skin was peeling and breaking out even worse than I used to. Now, I get occasional breakouts but they heal a lot faster! I’m still in the process of getting my scars fully healed but I really love the product! I added before and after (no make up & with make up) pics. Trust the process and make sure you focus on using products that heals your moisture barrier!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,"Product is ok, pump is a pain","Retinol Cream did not irritate like others I have tried. Seems to make my skin feel smoother, but after almost finishing the bottle, I haven’t noticed much difference. I would’ve given 4 stars but the packaging really does not work for me, the pump sometimes sticks and not very practical.  Too much plastic, too big a footprint being that it’s only 1oz of product for such huge plastic container."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,This retinol is suit for you if you have a sensitive skin and want to try retinol for the first time. I started with 2 times a week and now I have been use it every other days for 2 months.It works good on my skin but make my face a little dry after. I would recommend to use their new retinol oil since it works better with my dry skin!
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,Really wanted to love this one. Didn’t work for me at all. It had no effect - good or bad whatsoever. I have been using it for months
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,so far so good,"So far , I am really enjoying this. First time using a retinol and I noticed my face not as red first thing in the morning which is nice. I had a purge breakout prior to using this. My routine is skin fix acne cleanser + retinol drunk elephant glycolic night serum , and I would say it’s calmed down 
significantly after almost two weeks of using."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,Best retinol! ,"Works, yet gentle on skin. Alright for daily use. "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"There are much better retinols out there for much less. Didn’t do anything to my skin, won’t be buying again."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Best plant based retinol ever,"This has been a savior for my skin. My mature, sensitive, combo, acne prone skin has faired very well from incorporating yet another fabulous Drunk Elephant product into my routine. I did have to learn the hard way that less is more with this bad girl. But bad girl as in, my pores are less congested, my texture is evening out. My GF complimented me apx 2months after I started this that my skin looked more glowy. I was like, that right there justifies what I spent on this for looking glowy W/OUT wearing bronzer or highlighter!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,not worth the money,Not worth the money imo. I’ve used better retinols. I didn’t really notice a difference in skin texture or anything. And yes retinols take time but I didn’t get anything.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,NOPE!,"I’m 56, but get a lot of “No way!” Am half Asian, half Greek, always taken excellent care of my skin. My beautiful mother taught me at a young age to treat my skin well to maintain a youthful look. (Her Japanese genes didn’t hurt, either). But always looking for a new “HG” product, decided to try DE cream, but it was the reviews that swayed me to try. 6wks in & I’ve seen no results. Nada. Nothing. Nope. I even stepped it up a notch, used it morning and night after cleansing. I feel like I drank the Kool-Aid. Or rather “drunk” it. HAHA
Two stars for spreadability & eco-conscious packaging."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,Great intro to Retinol,"Great retinol for beginners, this did not break me out and leave my skin sensitized. You will not expect to see results with just one bottle in my opinion. Unfortunately the price point is too high to keep repurchasing.  "
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Amazing! This is a must,10/10 amazing. Would recommend to all! Left my skin feeling brand new.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,a staple in my skin care,Best retinol A in my opinion. it does the job of exfoliating but also has a very peneteative moisturizing component. I have acne prone skin and it does not cause breakouts whereas oil retinols have.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"Simply obsessed! If you are interested in a retinol product, this is the one. Works magic and is good for sensitive skin.  I already bought another for when this one is done. I also love that this is a clean product. Start in small doses and work up to using once a day."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Good but pricey,"(This review was collected as part of a promotion.) A cream that seems to be retinol-strong and rich at the same time. It didn't dry my skin out and absorbed well, without leaving any greasy residue. I'm not sure if I'll repurchase or look for a cheaper alternatives."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,minimizes pore and fades dark spots,"this is the only retinol I've tried - and I probably won't try another one. I had the sample size and just ordered this mini one since it lasts a long time! Plus retinol is better when it's ~fresh~.

Best product I've used that clears my hyperpigmentation and leaves me glowy and smooth!!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,I love it! I mix it with b-hydra serum and i love hom my skin reaxts to it
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,best retinol out there!,Love love love this retinol! I combine this with the TLC framboos and the f balm and my skin has never been better. Addresses every skin concern I have.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,An amazing retinol cream without irritation👍🏻👍🏻👍🏻,I hv been using Retin A cream over the years with promising results but my skin is getting more n more sensitive over time. Having to come across this product in Sephora I decided to give it a try. I would say that I’m happy w d result n without any irritation n it’s less oily than d Retin A cream. I would usually applied this after C firma n before my retinol oil fr d same brand. It does redden my skin but d redness will go away in a few minutes. I love how glowing my skin tends to look after using this product. 5 stars awarded👍🏻👍🏻👍🏻
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"I think this product does not do anything special . For sure, you can not expect one night result but I’ve been using it for 3 months and nothing specific happen to my redness and hyperpigmentation."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,CHANGED MY SKIN. SO SMOOTH.,"At 28 years old, I have always had issues with texture bumps on my cheeks and jaw. I have tried many different acids and exfoliates, but nothing had worked as well as this. This product is a game changer. I started to see a noticeable results around 2 weeks. However, It has taken about 6 weeks of regular use to get amazing results. I did have to start slow with using 2-3x a week and now I have worked up to 4-5x a week. Also make sure you have a gentle daily cleanser, a good day time spf and moisturizer when using this."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"My first ever retinol cream in life. So far so good . I am loving it. And getting good results every day. May order a bigger size next time. It’s awesome. Definitely worth a try for your lovely skin.  
DRUNK retinol"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,I didnt hate it but i didnt love love it either  i usually love drunk elephant but this one wasn't maybe its ebcause the bottle was so small
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"This product exceeded my expectations.  I chose to try this as my first retinol product as I read it was a more gentle.  I did need to have a bit of patience as the first week I had the purge with no visible results.  After 2 weeks, however, my skin looked brighter, smoother, and had a glow.  After 4 weeks I saw a dramatic difference in the texture of my skin as well as completely stopped any small breakouts I regularly get.  This is a powerhouse product that does a lot.  I wish I tried this sooner."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,A staple,"This is the only product from DE I still keep buying even tho I dont like the brand, because it works so well and no other retinol i've tried is up to par. I dont have sensitive skin and im used to it so I can use it almost every night with no irritation whatsoever. I apply it 15 min after moisturizer before bed and it works so so well!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,The strongest retinol that I've tried so far. I got this as a sample and feel that it was more effective than the few other retinols that I have tried so I definitely plan on buying this one.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,"No difference, still the same","I don't know if it's working on my skin, I don't see any difference."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Malaysia,"No Burns, Gentle To Skin","This retinol is my first ever purchase. Used this as per instructed. Did not irritate my skin in any way at all. Did not notice a difference in my pimple, whitehead and oil production though. However, I would be glowing in the morning after using this. Definitely continue using this every night when you get to that stage. No regrets purchasing this retinol. Highly recommended!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,in love,This product changed my skin over night. I have acne spots and its crazy how fast it worked for me! I use it twice a week and love it!! Out of my price range but it lasts a long time!!
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Best retinol,"When I first started using retinol, this product did make my face tingle for about a week but my skin got used to it. I love this because it’s not greasy or oily and one pump is all I need so this product lasts for a good 8 months."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Not effective,"It’s surprising to me that people are saying this is too strong. I have very sensitive skin and retinols usually lead to redness and irritation, but I had no reaction with this. I used it directly on my skin without sandwiching it and it did absolutely nothing. I don’t know if the product I received is defective or what, but I am skeptical that it has any amount of retinol in it. And it’s overpriced as all of drunk elephants products are. I will definitely be buying a cheaper retinol in the future."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Singapore,My favourite retinol so far,"So far I have tried a few brands of retinol, and I feel like the drunk elephant works the best for me so far, likely due to the higher percentage of retinol. I have not used 1% retinol before but this did not cause me any irritation at all. My skin definitely feels smoother and dark spots have gradually been fading after using for the past 1-2 months. Only wish this were a little less expensive."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,too strong for regular use,"Let me preface this by saying I don’t have particularly sensitive skin—I’ve had no problem with even daily use of products like acids or other retinols in the past. However, even after 6 months of trying to get my skin adjusted to this product, I still can only use it once a week without getting EXTREMELY and noticeably flaky, even if I mix/follow it up with a moisturizer. 

I was introduced to this through a deluxe sample back when it was in a tube (I’m not sure if it was just an older and less active sample, if the tube had something to do with the stability of the retinol, or if they changed formulas). In the tube, I used the product ~4 times a week with no issue. I saw some improvement in forehead lines so I bought it myself (now in the pump bottle) and continued use as I had before. My skin got extremely flaky, but I figured I was just adjusting to a “fresh” (and therefore more active) bottle. After 2 or 3 weeks of continued flakiness with no sign of improvement, I scaled back use until settling on once a week only, which I combined with B-hydra to avoid irritation. I’ve been using this product once a week (Sunday nights only) for about 5 months now, so last Thursday I thought I’d probably adjusted enough to use it twice in one week. I was wrong—it has now been 4 days since last use and I’m still extremely flaky to the point it’ll probably take another day or two before I’m back to normal.

I’m giving the product two stars because, even just using once a week, my forehead expression lines and “11” are noticeably softer (although I just turned 28 so they weren’t thaaat deep to begin with). However, I don’t believe this is a product most people can build up to regular use with, or at least not in a reasonable timeframe. And, if only used once a week, I don’t feel like I’m getting as much anti-aging benefit as I would from a lower % product I could use more often. Basically, it’s just not worth the price, and there are other retinols that don’t tear up my skin."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,not irritating,"Smooths my skin and I wake up with baby soft skin. Use a good moisturizer afterwards. Seems more gentle than other retinols ….my skin doesn’t flake
Too bad. Drink elephant is also cool cuz you can mix with
Other drunk elephant products to make a skin cocktail"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,um okay flex!,"Okay game changer. Freaking three uses spread out over a few days and there is already a visible difference in some clogged pores near my hairline that i could not get rid of! I have dry skin and a dry house during the winter so i am taking it very easy just in case, applying it every other night or so. It's great. Smells good, makes me feel good, 5 stars."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,THANK YOU THANK YOU DRUNK ELEPHANT!,"Having been born and raised in the south (born in New Orleans, and then moved to southern Florida) I was always a swimmer, bicyclist and loved the sun!!  Now, however, in my late 60's (ack), my face shows all the past tanning in my face!  Thru the years I've tried numerous facial products with NO effects at all.  Wasted a lot of money.  After trying small size of the retinol Cream and the moisturizer, in the past two months have had EXTRAORDIARY results!!!  Suffice to say, I purchased the large size of the Drunk Elephant retinol cream and their B-complex moisturizer.  I am so happy with the two products, and other folks have commented how gorgeous my skin appears.  Tooo bad I didn't take a ""before"" picture!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,"Great results for my combo, acne prone skin","I got this as a gift and while it is intense, I have seen great results for my moderate acne. I only use it 2x per week (I have combo sensitive skin) with a very thin layer at night on top of a moisturizer and put Aquafor around my eyes, corners of nose and mouth before applying. If you've tried Differin this is much stronger than that, so I would recommend starting slowly and modifying use based on how your skin reacts."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,My new favorite,Amazing stuff and already seeing a noticeable difference in my skin adding this to my skincare routine for sure
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Always come back to this!,I always come back to this retinol cream. It's great for acne and super great with the waterfall facial cream!
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,a little irritating still after 2yrs of using,I really do like this retinol I do but for what ever reason it tends to sting my face after application even more when applying a moisturizer after but then it goes away after 3min one time I woke up it looked like broken capillaries on my checks for a couple days then it went away but the product does go a long way you only need just a dab the smell doesn’t bother me at all either but I just tried the PC and will be sticking to that one.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,so good!!,noticed a difference in less than a week! just make sure to use sunscreen and a good moisturizer!
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,If u have sun spots this cream will help u a lot. I been using it for 3 year or so now. Slowly went from once a week to every other day.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Amazing product,I have used other anti-aging products but this one is amazing!! I use it on my forehead about 3 times a week and never have any issues with irritation or sensitivity! Will be purchasing again
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,Once you get past the purging the flaking (which is common for high strength retinol) it works awesome. I use it 5 days a week without issue.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,So impressed,I have extremely sensitive skin but this doesn’t bother my skin. It’s amazing. I use it and literally see results OVER NIGHT!!!ITS WORTH THE MONEY I PROMISE
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"Love this Retinol! It has helped to minimize wrinkles and to even out my skin tone. Start slow then build
Up to daily use!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,World’s best wart-remover,Got rid of this huge and stubborn wart on my son’s hand without hurting the skin around it. It only took about a week and I am sure I forgot a few times. We put a tiny bit on before bed.
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Philippines,For those trying Retinol,"I’ll be using this product after I finish breastfeeding as retinol is not safe during pregnancy and nursing. My skin isn’t used to retinol right now, and I have sensitive skin, so this product will be my way of easing it into my skincare routine. I hope it works well for me, and I love that it comes with a free Drunk elephant B-Hydra Intensive hydration serum!"
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Great for hormonal acne,Great for acne prone skin. It is drying so sandwich it if you have super dry skin!
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,USA,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 30ml,"Finally they changed the packaging. I used to completely dislike the old packaging, it was horrible. I almost threw the Retinol cream away.. but the cream itself is SO good. It really does help with pigmentation and skin turnover. If you use it very consistently (only at night) and with sunscreen during the day, you WILL see results. I mean it is one of my top retinol products. Now that the packaging is so much better, I can fully stand behind recommending this product. Note: please BE CAREFUL.. if you've never used retinol before, it can cause irritation, including redness, dryness, and peeling. Especially around the sensitive areas of your face such as your eyes or nose creases and what not."
DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,Canada,Drunk Elephant A-Passioni™ Retinol Skincare Cream - 10ml,"Originally tried a sample bottle a year ago, and it was the first product to clear my skin in over 5 years. Since then I hardly ever get pimples. If I do get a pimple, it never scars or leaves a mark anymore. Skin texture is amazing - no more bumps. I'm sure there's cheaper retinol options but I don't want to stop using something that works so well. Mini bottle lasts me more than 6 months."
